Application_ID,Full Name,Age,Location,Date,Loan Type,Marital Status,Collateral Type,Collateral Value,Employee_Status,Income,Loan Term,Loan Amount,Monthly Payment,Debt,Dti,LVR,Guarantor,Customer Status,Customer Relation,Interest Rate,Loan Reason,Credit History,Loan Status,Loan Binary Status,Guarantor Binary
KH25150,CHAN Sokha,42,Phnom Penh,2024-04-30,SME Loan,Single,Car,63000,Self-employed,560,72,17500,318.9322563975957,350,62.5,27.78,Yes,Existing Customer,KHQR,8.1,Expand Farm,4,Rejected,0,1
KH25152,RITH Pheakdey,48,Kandal,2024-05-19,SME Loan,Married,House,64000,Part-time,150,84,8500,141.99000064689554,0,0.0,13.28,No,New Customer,,8.7,Expand Farm,4,Approved,1,0
KH25155,BUT Phan,53,Phnom Penh,2025-04-10,SME Loan,Married,House,148000,Full-time,750,84,19000,317.3894132107077,300,40.0,12.84,Yes,New Customer,,8.7,Loan Consolidation,4,Approved,1,1
KH25156,SOY Sreynich,59,Kampot,2024-10-06,SME Loan,Divorce,Land,117000,Part-time,240,108,5500,78.92973648340568,200,83.33,4.7,Yes,New Customer,,9.1,Buy land,4,Rejected,0,1
KH25159,HONG Socheata,44,Prey Veng,2024-04-06,SME Loan,Married,Land,33500,Full-time,300,48,11000,272.17119770498914,200,66.67,32.84,Yes,Existing Customer,Card,7.0,Refinance,5,Approved,1,1
KH25162,MEAS Darlin,21,Kampong Cham,2025-09-22,SME Loan,Single,Land,400000,Full-time,550,96,28500,419.01075802376903,200,36.36,7.12,No,Existing Customer,Deposit,7.7,Expanding Business,4,Approved,1,0
KH25168,KEO Chamrouen,25,Phnom Penh,2025-12-25,SME Loan,Married,Car,39500,Full-time,620,72,17500,315.44690044475504,0,0.0,44.3,Yes,Existing Customer,Card,7.5,Expand Farm,3,Approved,1,1
KH25169,RY Leng,51,Kandal,2024-12-26,SME Loan,Married,Car,26500,Full-time,340,72,8500,157.46962109404944,0,0.0,32.08,Yes,New Customer,,8.6,Expand Farm,3,Approved,1,1
KH25170,THAY Chea,43,Kandal,2024-02-25,SME Loan,Married,Car,31000,Full-time,740,84,40000,649.6697510961005,550,74.32,129.03,Yes,Existing Customer,KHQR,10.7,Loan Consolidation,3,Rejected,0,1
KH25175,VANNA Heng,31,Phnom Penh,2025-07-09,SME Loan,Married,Car,34000,Self-employed,590,60,16500,334.5605057588286,0,0.0,48.53,Yes,Existing Customer,Deposit,6.3,Refinance,5,Approved,1,1
KH25179,MEAS Vuthy,54,Prey Veng,2024-07-09,SME Loan,Married,House,244000,Unemployed,100,36,2500,79.61573593763681,50,50.0,1.02,Yes,New Customer,,9.2,Refinance,5,Rejected,0,1
KH25182,Y Phan,33,Siem Reap,2024-07-03,SME Loan,Married,Car,67000,Part-time,100,36,1500,47.21241865073887,50,50.0,2.24,No,Existing Customer,Deposit,8.3,Loan Consolidation,4,Approved,1,0
KH25188,LIN Danuch,53,Phnom Penh,2024-07-12,SME Loan,Single,House,269500,Part-time,960,36,18000,564.8853226449221,350,36.46,6.68,Yes,Existing Customer,KHQR,6.8,Expand Farm,3,Approved,1,1
KH25189,CHEAN Sokhea,40,Siem Reap,2025-10-10,SME Loan,Married,House,80500,Part-time,220,60,4000,83.03342090541548,50,22.73,4.97,Yes,New Customer,,8.8,Expanding Business,5,Approved,1,1
KH25190,LIM Danuch,47,Kandal,2025-12-03,SME Loan,Married,House,82500,Self-employed,160,84,5500,89.61049186452553,100,62.5,6.67,No,Existing Customer,KHQR,8.2,Refinance,5,Rejected,0,0
KH25193,THAY Vanna,27,Phnom Penh,2025-03-10,SME Loan,Married,House,100000,Full-time,1520,72,32000,575.2302824662744,0,0.0,32.0,Yes,Existing Customer,Deposit,7.4,Buy land,3,Approved,1,1
KH25194,VUTHY Heng,57,Phnom Penh,2025-04-27,SME Loan,Single,House,100000,Part-time,740,36,7000,220.6485478693185,450,60.81,7.0,Yes,Existing Customer,Loan,7.1,Refinance,3,Approved,1,1
KH25197,KRY Socheata,22,Siem Reap,2025-05-27,SME Loan,Married,Car,34000,Full-time,470,60,9500,193.9926014119366,200,42.55,27.94,Yes,Existing Customer,KHQR,6.9,Buy land,3,Approved,1,1
KH25202,MEAS Soklin,39,Phnom Penh,2025-11-01,SME Loan,Married,House,124000,Part-time,460,36,12500,393.43682208949053,200,43.48,10.08,Yes,Existing Customer,Deposit,6.6,Buy land,4,Approved,1,1
KH25203,SING Pheakdey,53,Siem Reap,2025-07-08,SME Loan,Divorce,House,127500,Full-time,260,96,6000,88.21279116289874,0,0.0,4.71,Yes,Existing Customer,Deposit,7.5,Loan Consolidation,5,Approved,1,1
KH25205,THY Chhim,61,Kandal,2024-01-04,SME Loan,Married,House,159500,Self-employed,1300,72,22500,406.69218121876446,400,30.77,14.11,Yes,Existing Customer,KHQR,7.4,Expanding Business,4,Approved,1,1
KH25206,BUT Chea,30,Phnom Penh,2024-10-05,SME Loan,Single,House,206000,Self-employed,1170,72,58000,1068.658137590499,350,29.91,28.16,Yes,New Customer,,8.4,Buy land,5,Rejected,0,1
KH25209,TAI Chamrouen,47,Phnom Penh,2024-08-01,SME Loan,Single,Car,25000,Self-employed,1330,96,82500,1217.2185871872946,0,0.0,330.0,Yes,Existing Customer,KHQR,10.0,Expand Farm,5,Rejected,0,1
KH25210,CHEAB Thyda,41,Phnom Penh,2025-08-04,SME Loan,Married,Car,27500,Full-time,460,72,19500,368.1751484096485,400,86.96,70.91,Yes,New Customer,,9.4,Expand Farm,5,Rejected,0,1
KH25211,BOREY Phan,22,Kandal,2024-06-23,SME Loan,Single,House,33000,Part-time,950,36,19500,611.0591264979071,0,0.0,59.09,Yes,Existing Customer,KHQR,6.3,Expand Farm,4,Approved,1,1
KH25212,SREY Chhim,26,Kampot,2025-08-15,SME Loan,Divorce,Land,307500,Part-time,270,60,6000,122.23347833534896,150,55.56,1.95,Yes,Existing Customer,Loan,6.9,Expanding Business,3,Rejected,0,1
KH25216,HENG Sreynich,32,Prey Veng,2025-01-30,SME Loan,Single,House,215000,Full-time,180,72,7500,141.22375426853625,150,83.33,3.49,No,New Customer,,9.1,Loan Consolidation,1,Rejected,0,0
KH25218,SREY Sokha,48,Kandal,2024-09-12,SME Loan,Divorce,House,97500,Part-time,110,96,6500,96.24096065632804,100,90.91,6.67,No,Existing Customer,Card,7.8,Expand Farm,5,Rejected,0,0
KH25221,SING Pisey,23,Battambang,2025-03-25,SME Loan,Single,House,30000,Self-employed,1180,48,38000,945.6316102094936,400,33.9,126.67,No,New Customer,,10.2,Expanding Business,5,Rejected,0,0
KH25223,TAI Socheata,55,Phnom Penh,2025-12-24,SME Loan,Single,House,174500,Full-time,230,72,9500,173.6095627262179,150,65.22,5.44,No,Existing Customer,KHQR,7.8,Loan Consolidation,5,Approved,1,0
KH25225,CHHORN Leakhena,47,Kampot,2024-02-29,SME Loan,Single,House,61500,Part-time,210,48,7500,188.42352503201968,150,71.43,12.2,No,New Customer,,8.1,Buy land,3,Rejected,0,0
KH25231,CHAI David,57,Siem Reap,2024-03-02,SME Loan,Single,Land,47000,Part-time,220,36,4000,128.1317989631281,200,90.91,8.51,No,New Customer,,9.3,Expand Farm,4,Rejected,0,0
KH25233,CHHORN Phan,56,Kandal,2024-12-15,SME Loan,Divorce,Car,31500,Full-time,960,48,35000,857.7419066664767,550,57.29,111.11,Yes,Existing Customer,KHQR,9.4,Buy land,5,Approved,1,1
KH25237,VUTHY Ly,24,Phnom Penh,2025-05-21,SME Loan,Married,House,153000,Full-time,2180,60,67500,1381.61489563181,1050,48.17,44.12,Yes,Existing Customer,Loan,6.8,Expand Farm,3,Approved,1,1
KH25239,THAY Nita,48,Siem Reap,2025-02-09,SME Loan,Single,House,65000,Full-time,570,48,10500,257.81687235607404,250,43.86,16.15,No,Existing Customer,Loan,6.8,Expand Farm,5,Approved,1,0
KH25240,RITH David,65,Kampot,2025-05-11,SME Loan,Married,House,83000,Self-employed,540,84,12000,192.4604937897248,150,27.78,14.46,Yes,Existing Customer,KHQR,7.5,Expanding Business,4,Approved,1,1
KH25241,KHUN Chamrouen,33,Battambang,2024-02-15,SME Loan,Divorce,House,48000,Full-time,380,60,8000,162.5942922338045,200,52.63,16.67,No,Existing Customer,Deposit,6.8,Expanding Business,3,Approved,1,0
KH25243,HOUEN Darlin,61,Kandal,2024-03-19,SME Loan,Married,House,265000,Full-time,630,108,34500,483.8484376180266,250,39.68,13.02,Yes,New Customer,,8.7,Expanding Business,4,Approved,1,1
KH25244,MAO Sreypov,28,Siem Reap,2025-09-08,SME Loan,Married,House,81500,Part-time,100,48,2500,62.56934124065008,50,50.0,3.07,Yes,New Customer,,9.2,Expanding Business,4,Approved,1,1
KH25247,CHEA Vanna,29,Kampong Cham,2024-05-13,SME Loan,Single,House,179500,Full-time,480,60,14500,296.09397057611375,250,52.08,8.08,Yes,Existing Customer,Card,6.8,Buy land,3,Approved,1,1
KH25248,RITH Sreynit,54,Phnom Penh,2025-10-07,SME Loan,Married,House,100000,Full-time,690,60,23500,486.68160940538695,0,0.0,23.5,No,New Customer,,7.5,Buy land,1,Approved,1,0
KH25250,KEO Chea,29,Kampong Cham,2025-02-16,SME Loan,Single,Land,69500,Full-time,240,60,8500,174.3905162799357,150,62.5,12.23,No,Existing Customer,KHQR,7.0,Expand Farm,4,Approved,1,0
KH25255,SREY Nary,51,Phnom Penh,2025-06-21,SME Loan,Married,Land,424500,Full-time,470,84,17500,284.23051610454394,300,63.83,4.12,Yes,Existing Customer,Deposit,8.0,Loan Consolidation,3,Approved,1,1
KH25256,HOUEN Morokot,25,Kampot,2025-04-25,SME Loan,Married,Land,57000,Part-time,310,96,9000,134.67002237762944,250,80.65,15.79,No,Existing Customer,Loan,8.2,Expanding Business,3,Rejected,0,0
KH25261,JONH Chamrouen,47,Phnom Penh,2025-04-03,SME Loan,Married,Car,18500,Full-time,500,48,13000,318.58985104754845,300,60.0,70.27,Yes,Existing Customer,Deposit,7.1,Loan Consolidation,3,Approved,1,1
KH25262,PISETH Borany,37,Kampong Cham,2024-02-18,SME Loan,Married,House,299000,Full-time,280,60,9000,187.26229819168276,150,53.57,3.01,No,New Customer,,7.9,Loan Consolidation,4,Approved,1,0
KH25265,LIM Ratana,53,Phnom Penh,2025-08-25,SME Loan,Single,House,193000,Full-time,640,72,17000,308.97142515107436,300,46.88,8.81,No,Existing Customer,KHQR,7.7,Expanding Business,5,Approved,1,0
KH25266,CHAN Soklin,39,Kampong Cham,2024-02-18,SME Loan,Married,House,30000,Full-time,240,96,12000,178.9306480533604,200,83.33,40.0,No,Existing Customer,Deposit,8.2,Buy land,3,Rejected,0,0
KH25267,CHHORN Vanna,46,Kandal,2024-02-11,SME Loan,Single,House,103000,Full-time,370,48,11000,271.6509686825634,250,67.57,10.68,No,Existing Customer,Deposit,6.8,Buy land,3,Approved,1,0
KH25268,HORN Sophea,54,Phnom Penh,2024-04-22,SME Loan,Single,House,206000,Full-time,620,84,12000,192.4604937897248,0,0.0,5.83,Yes,Existing Customer,KHQR,7.4,Buy land,4,Approved,1,1
KH25269,RIM Ratana,46,Phnom Penh,2025-06-20,SME Loan,Married,House,262500,Part-time,500,108,19500,269.28253526687416,250,50.0,7.43,Yes,Existing Customer,Card,7.7,Expanding Business,3,Rejected,0,1
KH25271,RITH Vanna,31,Kampot,2025-10-22,SME Loan,Married,Land,103500,Part-time,210,72,6000,112.36911066364452,100,47.62,5.8,No,New Customer,,8.8,Refinance,2,Rejected,0,0
KH25274,Y Danuch,22,Prey Veng,2025-01-11,SME Loan,Divorce,House,57000,Self-employed,200,108,5500,78.62909667322332,100,50.0,9.65,No,New Customer,,8.7,Buy land,3,Rejected,0,0
KH25275,MAO Thyda,40,Kandal,2024-07-17,SME Loan,Married,House,77500,Self-employed,290,60,8500,174.80047109221735,200,68.97,10.97,Yes,Existing Customer,Loan,7.2,Loan Consolidation,5,Approved,1,1
KH25277,HENG Soklin,25,Kampong Cham,2024-01-18,SME Loan,Married,Land,283500,Unemployed,100,72,4000,74.91274044242968,50,50.0,1.41,Yes,New Customer,,10.1,Expanding Business,4,Rejected,0,1
KH25278,KHUN David,49,Kandal,2024-09-19,SME Loan,Single,Car,26000,Part-time,220,60,5000,102.10136916417716,150,68.18,19.23,Yes,Existing Customer,Loan,6.9,Expanding Business,5,Approved,1,1
KH25279,LIM Leakhena,25,Kandal,2025-12-14,SME Loan,Married,House,50500,Full-time,280,72,4000,72.69915885907632,150,53.57,7.92,Yes,Existing Customer,Deposit,9.1,Expanding Business,3,Approved,1,1
KH25283,LIM Socheata,47,Phnom Penh,2025-04-09,SME Loan,Single,House,163500,Full-time,740,84,26000,419.6367360401712,0,0.0,15.9,No,Existing Customer,Loan,7.4,Refinance,3,Approved,1,0
KH25289,Y Ratana,41,Siem Reap,2025-03-01,SME Loan,Single,House,33500,Full-time,290,72,8500,160.48660315292372,200,68.97,25.37,Yes,New Customer,,9.2,Refinance,2,Approved,1,1
KH25293,MEAS Chea,33,Phnom Penh,2024-11-26,SME Loan,Divorce,House,198500,Full-time,1210,108,60500,855.0400884444937,0,0.0,30.48,No,New Customer,,8.5,Expand Farm,3,Rejected,0,0
KH25294,HENG Chealong,57,Kampot,2024-08-06,SME Loan,Divorce,Land,46000,Full-time,490,60,9500,199.51768244229925,300,61.22,20.65,Yes,New Customer,,8.0,Refinance,5,Approved,1,1
KH25296,Y Leng,43,Kampot,2025-01-02,SME Loan,Divorce,House,195000,Self-employed,230,48,5000,123.2415167941786,150,65.22,2.56,Yes,Existing Customer,Loan,6.9,Buy land,4,Rejected,0,1
KH25297,LIM Morokot,36,Phnom Penh,2025-08-18,SME Loan,Married,House,119000,Full-time,1630,60,33000,686.6284267028368,0,0.0,27.73,No,New Customer,,7.5,Refinance,3,Approved,1,0
KH25310,LIM Sreynit,24,Battambang,2024-06-29,SME Loan,Single,House,195000,Full-time,310,60,9500,199.51768244229925,250,80.65,4.87,Yes,New Customer,,8.0,Refinance,5,Rejected,0,1
KH25311,HORN Socheata,32,Kandal,2024-06-04,SME Loan,Single,Car,59000,Full-time,410,72,13500,252.83049899320017,200,48.78,22.88,Yes,New Customer,,8.8,Loan Consolidation,4,Approved,1,1
KH25312,KEO Danuch,39,Kandal,2024-12-01,SME Loan,Married,Car,15500,Part-time,460,60,11500,239.8388947576693,250,54.35,74.19,Yes,New Customer,,8.2,Loan Consolidation,5,Approved,1,1
KH25316,HORN Thyda,57,Phnom Penh,2025-12-02,SME Loan,Married,House,238000,Full-time,480,36,5500,172.35001003787124,150,31.25,2.31,Yes,Existing Customer,KHQR,6.4,Loan Consolidation,4,Approved,1,1
KH25318,BUT Sreypov,53,Battambang,2025-01-26,SME Loan,Married,Land,75000,Full-time,170,72,7000,127.57290255903828,100,58.82,9.33,Yes,Existing Customer,Loan,7.8,Expanding Business,3,Approved,1,1
KH25321,SENG Sreypov,27,Siem Reap,2024-06-17,SME Loan,Married,House,146000,Self-employed,790,72,20500,373.6063574943264,450,56.96,14.04,No,Existing Customer,Deposit,7.7,Refinance,4,Rejected,0,0
KH25322,SREY Vanna,49,Phnom Penh,2024-09-12,SME Loan,Single,Car,28000,Part-time,540,108,28000,379.2014422878412,0,0.0,100.0,No,Existing Customer,Deposit,10.1,Expand Farm,5,Rejected,0,0
KH25323,RIM Socheata,29,Battambang,2025-09-15,SME Loan,Single,House,71000,Full-time,310,72,8500,155.3348719129318,200,64.52,11.97,No,Existing Customer,Deposit,7.8,Loan Consolidation,4,Approved,1,0
KH25325,VUTHY Sreypov,59,Kampot,2025-07-02,SME Loan,Single,Land,42500,Full-time,410,36,9000,287.8760218240384,350,85.37,21.18,Yes,New Customer,,8.1,Refinance,2,Rejected,0,1
KH25326,RITH Sophea,25,Phnom Penh,2024-09-02,SME Loan,Married,House,162000,Part-time,960,72,25500,471.1239571901399,350,36.46,15.74,Yes,New Customer,,8.4,Buy land,4,Approved,1,1
KH25329,CHAN Ly,26,Siem Reap,2024-08-28,SME Loan,Married,Car,32500,Part-time,540,72,17000,315.79719622322983,200,37.04,52.31,No,New Customer,,8.8,Refinance,4,Approved,1,0
KH25331,VANNA Ly,29,Kampot,2024-04-18,SME Loan,Married,House,248500,Full-time,950,96,46000,676.2980655822237,350,36.84,18.51,Yes,Existing Customer,KHQR,7.8,Buy land,3,Approved,1,1
KH25333,THAY Cheableng,62,Battambang,2025-07-11,SME Loan,Single,Car,29000,Full-time,370,72,8500,159.62124473904484,300,81.08,29.31,No,New Customer,,9.2,Expand Farm,1,Rejected,0,0
KH25335,MAO Thyda,58,Siem Reap,2024-11-20,SME Loan,Single,Car,18000,Part-time,100,60,2500,52.504653274289275,50,50.0,13.89,No,New Customer,,9.4,Expanding Business,4,Rejected,0,0
KH25336,DOUK Cheableng,41,Phnom Penh,2025-04-27,SME Loan,Married,House,100000,Full-time,820,72,37500,685.3009054982284,500,60.98,37.5,Yes,Existing Customer,Loan,8.1,Expanding Business,4,Approved,1,1
KH25339,VANNA Sokhea,32,Kandal,2024-04-28,SME Loan,Single,House,63500,Self-employed,210,36,3500,110.64863128911688,200,95.24,5.51,Yes,Existing Customer,Card,8.4,Buy land,5,Rejected,0,1
KH25340,BUT Chealong,33,Kandal,2024-11-01,SME Loan,Married,House,39500,Part-time,280,96,17000,252.59522361877737,200,71.43,43.04,Yes,Existing Customer,KHQR,8.0,Loan Consolidation,2,Rejected,0,1
KH25341,LUN Sokhea,32,Kampong Cham,2025-08-09,SME Loan,Married,House,82000,Part-time,140,84,5000,81.97619309222989,100,71.43,6.1,No,Existing Customer,Card,8.1,Refinance,4,Approved,1,0
KH25345,RY Leakhena,65,Siem Reap,2024-11-24,SME Loan,Single,House,31000,Part-time,140,48,2000,48.82584468300539,0,0.0,6.45,Yes,Existing Customer,KHQR,7.9,Expand Farm,4,Approved,1,1
KH25346,RIM Kim,53,Kampong Cham,2024-12-09,SME Loan,Married,House,205500,Self-employed,150,84,4000,67.23437192411504,100,66.67,1.95,Yes,New Customer,,10.6,Expand Farm,5,Rejected,0,1
KH25349,TAI Nita,31,Phnom Penh,2024-03-15,SME Loan,Single,Land,2142000,Part-time,160,36,3000,94.7026122706722,100,62.5,0.14,Yes,Existing Customer,KHQR,8.5,Loan Consolidation,3,Approved,1,1
KH25350,VANNA Heng,36,Phnom Penh,2025-08-28,SME Loan,Single,House,130000,Self-employed,580,96,22500,345.000767802187,300,51.72,17.31,Yes,New Customer,,8.8,Expanding Business,4,Rejected,0,1
KH25351,SREY Leakhena,64,Kandal,2025-10-18,SME Loan,Married,House,44000,Full-time,530,108,31000,418.18891664796433,150,28.3,70.45,No,Existing Customer,Loan,8.1,Expand Farm,3,Approved,1,0
KH25358,VUTHY David,28,Phnom Penh,2024-06-18,SME Loan,Married,House,164500,Self-employed,350,108,14000,193.33105096083275,250,71.43,8.51,Yes,Existing Customer,Loan,8.0,Buy land,3,Rejected,0,1
KH25359,CHAI Chea,27,Kandal,2025-01-10,SME Loan,Married,House,98500,Full-time,1690,72,33000,611.3526466004273,0,0.0,33.5,Yes,New Customer,,8.4,Refinance,5,Approved,1,1
KH25368,CHHORN Chealong,36,Kandal,2025-06-05,SME Loan,Married,House,54000,Self-employed,470,48,6000,150.45245713611297,300,63.83,11.11,Yes,New Customer,,8.1,Buy land,4,Rejected,0,1
KH25370,PHAI Phan,21,Kampong Cham,2024-01-15,SME Loan,Married,House,113500,Part-time,100,60,3000,62.71277196445737,50,50.0,2.64,No,New Customer,,9.2,Expand Farm,4,Rejected,0,0
KH25371,HOUEN Virakroth,25,Kandal,2024-12-31,SME Loan,Single,House,119000,Self-employed,910,48,25500,635.7800989357673,400,43.96,21.43,No,New Customer,,7.9,Expanding Business,3,Rejected,0,0
KH25375,RITH Chamrouen,39,Kampong Cham,2024-12-05,SME Loan,Single,Land,30000,Full-time,190,60,2500,52.62690990896144,150,78.95,8.33,Yes,New Customer,,9.6,Expand Farm,5,Approved,1,1
KH25378,CHAN Sophea,59,Kandal,2025-10-19,SME Loan,Married,Land,136000,Part-time,550,48,10000,244.12922341502696,0,0.0,7.35,No,Existing Customer,Card,6.5,Refinance,5,Approved,1,0
KH25383,RITH Virakvong,60,Siem Reap,2024-07-01,SME Loan,Married,House,65500,Part-time,220,36,5000,159.93112323557688,150,68.18,7.63,No,New Customer,,8.0,Expanding Business,3,Rejected,0,0
KH25384,RITH Chea,60,Prey Veng,2024-02-26,SME Loan,Married,Land,201500,Full-time,260,108,12500,172.61700978645783,200,76.92,6.2,Yes,Existing Customer,KHQR,7.9,Expanding Business,5,Approved,1,1
KH25385,CHAN Darlin,28,Kandal,2024-05-28,SME Loan,Single,Car,46000,Self-employed,600,84,30000,485.7228899924757,200,33.33,65.22,Yes,Existing Customer,Card,8.2,Expanding Business,3,Rejected,0,1
KH25386,KRY Ly,55,Kampong Cham,2025-11-25,SME Loan,Married,Car,31000,Unemployed,150,96,6500,100.36010532784942,100,66.67,20.97,Yes,New Customer,,9.0,Expand Farm,4,Rejected,0,1
KH25387,Y Virakvong,46,Kandal,2025-06-10,SME Loan,Married,Land,400000,Full-time,850,48,17500,426.4051632702396,0,0.0,4.38,Yes,Existing Customer,Deposit,6.4,Expand Farm,3,Approved,1,1
KH25391,Y Nary,24,Kandal,2025-11-22,SME Loan,Married,Car,46000,Unemployed,160,36,1500,47.97933697067307,150,93.75,3.26,No,New Customer,,9.6,Expand Farm,5,Rejected,0,0
KH25400,LIM Cheableng,25,Kandal,2025-07-11,SME Loan,Divorce,House,82000,Part-time,130,84,5500,91.30651214787272,50,38.46,6.71,Yes,New Customer,,8.6,Refinance,1,Rejected,0,1
KH25402,HUL Leng,62,Siem Reap,2025-06-14,SME Loan,Single,House,70000,Part-time,120,108,5000,67.71454326568593,0,0.0,7.14,Yes,Existing Customer,Card,7.6,Expanding Business,4,Approved,1,1
KH25403,CHAN David,49,Battambang,2025-10-30,SME Loan,Married,Land,400000,Self-employed,240,48,5000,125.61568335467976,150,62.5,1.25,Yes,New Customer,,8.2,Refinance,4,Rejected,0,1
KH25407,SING Chealong,50,Prey Veng,2024-12-11,SME Loan,Married,House,30000,Self-employed,340,60,15000,304.86429793838346,200,58.82,50.0,No,Existing Customer,Loan,6.9,Loan Consolidation,3,Rejected,0,0
KH25409,CHEAN Sreynit,34,Kandal,2024-10-04,SME Loan,Single,House,46500,Part-time,400,72,12000,218.09747657722895,200,50.0,25.81,Yes,Existing Customer,Loan,7.9,Expanding Business,4,Approved,1,1
KH25411,DARA Virakvong,57,Kampong Cham,2024-05-25,SME Loan,Single,Land,90500,Self-employed,600,60,16500,342.5128612348389,0,0.0,18.23,Yes,New Customer,,7.7,Loan Consolidation,4,Rejected,0,1
KH25413,PHAI Sreynich,54,Battambang,2025-04-07,SME Loan,Married,Land,49000,Full-time,720,84,23000,371.2171126509207,300,41.67,46.94,Yes,Existing Customer,Loan,7.7,Refinance,5,Approved,1,1
KH25414,LUN David,51,Phnom Penh,2025-07-16,SME Loan,Married,House,106000,Self-employed,1740,84,34000,562.6850474863022,250,14.37,32.08,Yes,New Customer,,8.7,Expanding Business,1,Rejected,0,1
KH25415,PHAI Ly,29,Kandal,2024-02-27,SME Loan,Married,Car,49500,Full-time,180,96,11000,169.84017824712978,100,55.56,22.22,No,New Customer,,9.0,Buy land,5,Approved,1,0
KH25424,KHUN Pheakdey,65,Kampot,2025-03-23,SME Loan,Married,House,146000,Full-time,420,84,11000,178.09839299724106,250,59.52,7.53,No,Existing Customer,KHQR,7.9,Buy land,5,Approved,1,0
KH25425,CHAN Nary,41,Prey Veng,2025-01-25,SME Loan,Single,House,63500,Full-time,1280,48,30500,746.0266382333313,400,31.25,48.03,No,Existing Customer,Loan,6.5,Loan Consolidation,3,Approved,1,0
KH25428,VUTHY Chamrouen,23,Phnom Penh,2025-05-07,SME Loan,Single,Land,1642000,Part-time,710,60,28500,577.8772372197948,250,35.21,1.74,Yes,Existing Customer,Card,6.5,Buy land,3,Approved,1,1
KH25429,HENG Sophea,38,Prey Veng,2024-10-01,SME Loan,Married,House,90500,Part-time,160,48,3000,73.80335529118949,100,62.5,3.31,No,Existing Customer,KHQR,8.4,Buy land,5,Approved,1,0
KH25433,KRY Sokhea,33,Kampot,2024-02-05,SME Loan,Married,Land,100000,Self-employed,760,84,33000,537.6629511871532,350,46.05,33.0,Yes,Existing Customer,Card,7.6,Expand Farm,5,Rejected,0,1
KH25434,LUN Sakada,53,Kandal,2024-12-24,SME Loan,Married,Car,18000,Full-time,460,60,17000,349.6009421844347,300,65.22,94.44,Yes,Existing Customer,Loan,9.4,Refinance,5,Approved,1,1
KH25437,HUL Mao,29,Battambang,2025-12-10,SME Loan,Divorce,Land,120500,Full-time,350,84,10500,174.31243228230247,100,28.57,8.71,Yes,New Customer,,8.5,Buy land,5,Approved,1,1
KH25439,KEO Ly,58,Phnom Penh,2024-08-09,SME Loan,Single,House,161000,Self-employed,900,72,32500,600.4521023011587,350,38.89,20.19,No,New Customer,,8.5,Loan Consolidation,2,Rejected,0,0
